Animal ID,,tank/clutch,Year,Date stocked,Date.metamorphosed,Days to metamorphosis,Mass.g.metamorphosed,Mark,Fate.comments
Rcap-,779,5,2010,4-Mar,25-Jun,113,2.18,2200,
Rcap-,780,5,2010,4-Mar,27-Jun,115,2.63,2200,
Rcap-,781,8,2010,4-Mar,27-Jun,115,7.45,2200,
Rcap-,782,8,2010,4-Mar,27-Jun,115,5.5,2200,
Rcap-,783,8,2010,4-Mar,27-Jun,115,5.48,2200,
Rcap-,784,10,2010,,28-Jun,,5.57,2200,
Rcap-,785,10,2010,,28-Jun,,4.7,2200,
Rcap-,786,10,2010,,28-Jun,,5.64,2200,
Rcap-,787,5,2010,4-Mar,29-Jun,117,7.56,2200,
Rcap-,788,9,2010,4-Mar,29-Jun,117,2.95,2200,
Rcap-,789,9,2010,4-Mar,29-Jun,117,7.16,2200,
Rcap-,790,10,2010,,29-Jun,,5.26,2200,
Rcap-,791,10,2010,,29-Jun,,5.77,2200,
Rcap-,792,5,2010,4-Mar,30-Jun,118,3.74,2200,still have partial tail
Rcap-,793,10,2010,,30-Jun,,4.92,2200,still have partial tail
Rcap-,794,10,2010,,2-Jul,,5.38,2200,still have partial tail
Rcap-,795,5,2010,4-Mar,5-Jul,123,3.63,2200,still have partial tail
Rcap-,796,5,2010,4-Mar,5-Jul,123,4.19,2200,still have partial tail
Rcap-,797,7,2010,4-Mar,5-Jul,123,7.36,2200,still have partial tail
Rcap-,798,9,2010,4-Mar,5-Jul,123,8.35,2200,still have partial tail
Rcap-,799,10,2010,,5-Jul,,8.75,2200,still have partial tail
Rcap-,800,10,2010,,5-Jul,,5.74,2200,still have partial tail
Rcap-,801,10,2010,,5-Jul,,7.76,2200,still have partial tail
Rcap-,802,10,2010,,5-Jul,,8.2,2200,still have partial tail
Rcap-,803,3,2011,,40696,,3.49,B19,nsa
Rcap-,804,3,2011,,40696,,3.95,2300,did not use
Rcap-,805,3,2011,,40696,,3.61,B20,nsa
Rcap-,806,3,2011,,40696,,3.36,B21,
Rcap-,807,3,2011,,40696,,4.45,C00,
Rcap-,808,3,2011,,40696,,3.75,B23,
Rcap-,809,3,2011,,40696,,3.28,B24,
Rcap-,810,3,2011,,40696,,3.76,na,dead in tank- in freezer
Rcap-,811,1,2011,,40696,,3.1,B22,nsa (6/20/11)
Rcap-,812,1,2011,,40696,,4.25,B25,
Rcap-,813,1,2011,,40696,,4.51,B26,
Rcap-,814,1,2011,,40696,,3.96,B27,
Rcap-,815,1,2011,,40696,,3.69,B28,
Rcap-,816,1,2011,,40696,,3.27,B29,
Rcap-,817,1,2011,,40696,,3.51,B30,
Rcap-,818,1,2011,,40696,,3.35,B31,
Rcap-,819,1,2011,,40696,,2.74,B33,*B32 was not used
Rcap-,820,1,2011,,40696,,3.08,B34,
Rcap-,821,1,2011,,40696,,3.63,B35,
Rcap-,822,1,2011,,40696,,3.22,B36,
Rcap-,823,1,2011,,40696,,3.33,B37,
Rcap-,824,1,2011,,40696,,3.73,B00,new skin applied (nsa)
Rcap-,825,1,2011,,40696,,2.45,B01,new skin applied (nsa)
Rcap-,826,1,2011,,40696,,3.56,B02,new skin applied (nsa)
Rcap-,827,1,2011,,40696,,2.74,B03,no newskin
Rcap-,828,1,2011,,40696,,3.73,B04,no newskin
Rcap-,829,1,2011,,40696,,3.7,2300,did not use
Rcap-,830,1,2011,,40696,,3.29,B05,no newskin
Rcap-,831,1,2011,,40696,,2.76,B06,nsa
Rcap-,832,1,2011,,40696,,3.93,B07,"nsa, high on thigh"
Rcap-,833,1,2011,,40696,,2.8,B08,"no newsking, at knee"
Rcap-,834,2,2011,,40696,,4.33,B09,nsa
Rcap-,835,2,2011,,40696,,2.78,B10,nsa
Rcap-,836,2,2011,,40696,,3.19,B11,nsa
Rcap-,837,2,2011,,40696,,2.91,B13,nsa
Rcap-,838,2,2011,,40696,,3.9,B14,nsa
Rcap-,839,2,2011,,40696,,3.16,B12,nsa
Rcap-,840,2,2011,,40696,,4.45,B15,nsa
Rcap-,841,2,2011,,40696,,4.16,B16,nsa
Rcap-,842,2,2011,,40696,,3.59,B17,nsa
Rcap-,843,2,2011,,40696,,2.71,B18,nsa
Rcap-,844,2,2011,,40696,,3.21,B38,nsa
Rcap-,845,2,2011,,40696,,2.85,B39,
Rcap-,846,2,2011,,40696,,3.58,B40,
Rcap-,847,2,2011,,40696,,2.69,B41,
Rcap-,848,2,2011,,40696,,2.98,B42,
Rcap-,849,2,2011,,40696,,4.07,B43,
Rcap-,850,2,2011,,40696,,3.15,na,dead in tank
Rcap-,851,4,2011,,40696,,4.2,na,dead in tank
Rcap-,852,4,2011,,40696,,4.87,na,dead in tank
Rcap-,853,1,2011,,40697,,4.13,B45,B44 was last
Rcap-,854,1,2011,,40697,,4.14,B46,
Rcap-,855,1,2011,,40697,,3.43,B47,
Rcap-,856,1,2011,,40697,,3.52,B48,small tail remaining
Rcap-,857,1,2011,,40697,,3.18,B49,
Rcap-,858,1,2011,,40697,,3.33,B50,
Rcap-,859,1,2011,,40697,,4.17,B51,small tail remaining
Rcap-,860,1,2011,,40697,,3.04,B52,
Rcap-,861,1,2011,,40697,,3.02,B53,
Rcap-,862,1,2011,,40697,,3.09,B54,
Rcap-,863,1,2011,,40697,,4.22,B55,tail remaining
Rcap-,864,1,2011,,40697,,3.28,B56,
Rcap-,865,1,2011,,40697,,3.33,B57,
Rcap-,866,2,2011,,40697,,2.72,B58,
Rcap-,867,2,2011,,40697,,3.34,B59,
Rcap-,868,2,2011,,40697,,3.95,B60,
Rcap-,869,2,2011,,40697,,3.02,B61,tail nub
Rcap-,870,3,2011,,40697,,3.97,B62,
Rcap-,871,3,2011,,40697,,3.59,B63,
Rcap-,872,3,2011,,40697,,3.58,B64,
Rcap-,873,3,2011,,40697,,3.44,B65,
Rcap-,874,7,2011,,40697,,4.66,B66,
Rcap-,875,1,2011,,40698,,na,na,preserved in ethanol
Rcap-,876,1,2011,,40698,,3.78,B67,
Rcap-,877,1,2011,,40698,,3.78,B68,tail nub remaining
Rcap-,878,1,2011,,40698,,3.49,B69,
Rcap-,879,1,2011,,40698,,3.54,B70,
Rcap-,880,1,2011,,40698,,3.7,B71,
Rcap-,881,1,2011,,40698,,3.96,B72,
Rcap-,882,2,2011,,40698,,3.47,B73,tail nub left
Rcap-,883,2,2011,,40698,,3.1,B74,
Rcap-,884,2,2011,,40698,,2.97,B75,
Rcap-,885,2,2011,,40698,,3.18,B76,
Rcap-,886,2,2011,,40698,,3.86,B77,small tail remaining
Rcap-,887,2,2011,,40698,,3.05,na,"small tail remains, found dead 6/9/2011"
Rcap-,888,3,2011,,40698,,4.24,na,preserved in 95% EtOH
Rcap-,889,3,2011,,40698,,4.06,B78,small tail remaining
Rcap-,890,3,2011,,40698,,4.4,B79,small tail remaining
Rcap-,891,3,2011,,40698,,3.85,B80,small tail remaining
Rcap-,892,3,2011,,40698,,3.57,B81,small tail remaining
Rcap-,893,3,2011,,40698,,4.1,B82,small tail remaining
Rcap-,894,3,2011,,40698,,3.09,B83,tail nub left
Rcap-,895,4,2011,,40698,,4.33,na,preserved in 95% EtOH
Rcap-,896,4,2011,,40698,,3.74,B85,"tail remains, B84 was lost"
Rcap-,897,4,2011,,40698,,4.7,B86,"severe bend in spine, tail remains"
Rcap-,898,4,2011,,40698,,4.17,B87,
Rcap-,899,5,2011,,40698,,3.99,B88,small tail remains
Rcap-,900,5,2011,,40698,,3.89,B89,
Rcap-,901,6,2011,,40698,,3.58,B90,tail remains
Rcap-,902,6,2011,,40698,,3.99,B91,
Rcap-,903,6,2011,,40698,,3.33,B92,
Rcap-,904,7,2011,,40698,,4.09,B93,
Rcap-,905,7,2011,,40698,,3.62,B94,
Rcap-,906,1,2011,,40699,,3.5,B95,tail nub
Rcap-,907,1,2011,,40699,,3.42,B96,small tail
Rcap-,908,1,2011,,40699,,3.03,B97,small tail
Rcap-,909,1,2011,,40699,,4.66,B98,tail nub
Rcap-,910,1,2011,,40699,,3.52,B99,small tail
Rcap-,911,2,2011,,40699,,3.17,C01,tail nub
Rcap-,912,2,2011,,40699,,2.88,C03,"small tail, C02 was lost"
Rcap-,913,2,2011,,40699,,3.49,C04,tail nub
Rcap-,914,2,2011,,40699,,2.86,C05,tail nub
Rcap-,915,3,2011,,40699,,5.06,C06,
Rcap-,916,3,2011,,40699,,4.26,B84,small tail
Rcap-,917,4,2011,,40699,,4.96,na,dead in tank
Rcap-,918,4,2011,,40699,,3.41,na,dead in tank
Rcap-,919,4,2011,,40699,,4.95,na,dead in tank
Rcap-,920,4,2011,,40699,,4.63,C07,small tail
Rcap-,921,4,2011,,40699,,4.33,C08,small tail
Rcap-,922,4,2011,,40699,,3.57,C09,small tail
Rcap-,923,4,2011,,40699,,4.41,C10,small tail
Rcap-,924,6,2011,,40699,,3.71,C11,small tail
Rcap-,925,6,2011,,40699,,3.31,C12,
Rcap-,926,6,2011,,40699,,3.67,C13,small tail
Rcap-,927,6,2011,,40699,,2.95,C14,small tail
Rcap-,928,6,2011,,40699,,3.95,C15,small tail
Rcap-,929,6,2011,,40699,,3.29,C16,small tail
Rcap-,930,6,2011,,40699,,3.67,C17,small tail
Rcap-,931,7,2011,,40699,,4.12,C18,small tail
Rcap-,932,7,2011,,40699,,3.84,C19,
Rcap-,933,1,2011,,40700,,4.08,na,"dead in tank, preserve in EtOH"
Rcap-,934,1,2011,,40700,,3.42,C20,tail nub
Rcap-,935,1,2011,,40700,,2.91,C21,tail nub
Rcap-,936,1,2011,,40700,,3.66,C22,tail nub
Rcap-,937,1,2011,,40700,,3.56,C23,small tail remaining
Rcap-,938,2,2011,,40700,,3.02,C24,tail nub
Rcap-,939,2,2011,,40700,,2.91,C25,
Rcap-,940,2,2011,,40700,,2.7,C27,small tail remaining
Rcap-,941,3,2011,,40700,,4.13,C26,
Rcap-,942,3,2011,,40700,,3.48,C28,tail nub
Rcap-,943,3,2011,,40700,,3.68,C29,
Rcap-,944,3,2011,,40700,,3.41,C30,
Rcap-,945,3,2011,,40700,,3.83,C31,small tail remaining
Rcap-,946,3,2011,,40700,,3.12,C32,tail nub
Rcap-,947,3,2011,,40700,,4.22,C33,
Rcap-,948,4,2011,,40700,,3.17,C34,small tail remains
Rcap-,949,4,2011,,40700,,2.84,C35,
Rcap-,950,4,2011,,40700,,3.57,C36,
Rcap-,951,4,2011,,40700,,3.55,C37,
Rcap-,952,5,2011,,40700,,4.66,C38,"small tail, also batch clipped 2300"
Rcap-,953,5,2011,,40700,,3.79,C39,
Rcap-,954,5,2011,,40700,,3.57,C40,
Rcap-,955,5,2011,,40700,,3.46,C41,small tail
Rcap-,956,6,2011,,40700,,2.97,C42,"small tail, also batch clipped 2300"
Rcap-,957,6,2011,,40700,,4.39,C43,small tail
Rcap-,958,6,2011,,40700,,3.94,C44,small tail
Rcap-,959,6,2011,,40700,,3.31,C45,"tail nub, also batch clipped 2300"
Rcap-,960,6,2011,,40700,,2.86,2300,tail remains
Rcap-,961,6,2011,,40700,,3.17,2300,
Rcap-,962,6,2011,,40700,,3.47,2300,
Rcap-,963,6,2011,,40700,,3.04,2300,
Rcap-,964,7,2011,,40700,,3.83,2300,
Rcap-,965,7,2011,,40700,,3.08,2300,small tail
Rcap-,966,7,2011,,40700,,3.61,2300,
Rcap-,967,7,2011,,40700,,3.4,2300,small tail
Rcap-,968,1,2011,,40701,,3.04,2300,tail nub
Rcap-,969,2,2011,,40701,,2.92,2300,
Rcap-,970,2,2011,,40701,,2.66,2300,
Rcap-,971,2,2011,,40701,,3.11,2300,
Rcap-,972,3,2011,,40701,,3.36,2300,small tail
Rcap-,973,3,2011,,40701,,4,2300,
Rcap-,974,4,2011,,40701,,4.09,na,"dead in tank, preserved in EtOH"
Rcap-,975,4,2011,,40701,,3.32,na,"dead in tank, preserved in EtOH"
Rcap-,976,4,2011,,40701,,3.67,2300,
Rcap-,977,4,2011,,40701,,3.29,2300,small tail
Rcap-,978,4,2011,,40701,,3.31,2300,small tail
Rcap-,979,4,2011,,40701,,3.48,2300,tail nub
Rcap-,980,5,2011,,40701,,4.18,2300,small tail
Rcap-,981,5,2011,,40701,,3.58,2300,
Rcap-,982,5,2011,,40701,,4.39,2300,small tail
Rcap-,983,5,2011,,40701,,3.66,2300,tail nub
Rcap-,984,5,2011,,40701,,3.69,2300,small tail
Rcap-,985,5,2011,,40701,,2.7,2300,small tail
Rcap-,986,5,2011,,40701,,3.14,2300,small tail
Rcap-,987,5,2011,,40701,,4.21,2300,small tail
Rcap-,988,5,2011,,40701,,3.09,2300,small tail
Rcap-,989,5,2011,,40701,,4.43,2300,small tail
Rcap-,990,6,2011,,40701,,3.94,2300,tail nub
Rcap-,991,6,2011,,40701,,3.91,2300,
Rcap-,992,6,2011,,40701,,3.52,2300,
Rcap-,993,6,2011,,40701,,3.32,2300,tail nub
Rcap-,994,6,2011,,40701,,3.07,2300,small tail
Rcap-,995,6,2011,,40701,,3.42,2300,tail nub
Rcap-,996,6,2011,,40701,,2.9,2300,tail nub
Rcap-,997,7,2011,,40701,,2.85,2300,
Rcap-,998,7,2011,,40701,,3.31,2300,small tail
Rcap-,999,7,2011,,40701,,3.18,2300,small tail
Rcap-,1000,7,2011,,40701,,3.97,2300,small tail
Rcap-,1001,7,2011,,40701,,3.3,2300,tail nub
Rcap-,1002,1,2011,,40702,,3.69,2300,
Rcap-,1003,1,2011,,40702,,3.42,2300,
Rcap-,1004,1,2011,,40702,,3.49,2300,
Rcap-,1005,2,2011,,40702,,3.16,2300,tail nub
Rcap-,1006,2,2011,,40702,,3.42,2300,
Rcap-,1007,2,2011,,40702,,2.94,2300,
Rcap-,1008,2,2011,,40702,,2.96,2300,tail nub
Rcap-,1009,3,2011,,40702,,4.2,2300,tail nub
Rcap-,1010,3,2011,,40702,,3.73,2300,tail nub
Rcap-,1011,3,2011,,40702,,4.37,2300,tail nub
Rcap-,1012,3,2011,,40702,,3.99,2300,tail nub
Rcap-,1013,3,2011,,40702,,4.61,2300,tail nub
Rcap-,1014,4,2011,,40702,,4.64,2300,small tail
Rcap-,1015,4,2011,,40702,,3.95,2300,
Rcap-,1016,4,2011,,40702,,4.11,2300,
Rcap-,1017,5,2011,,40702,,4.14,2300,
Rcap-,1018,5,2011,,40702,,3.22,2300,small tail
Rcap-,1019,5,2011,,40702,,3.84,2300,tail nub
Rcap-,1020,5,2011,,40702,,3.2,2300,tail nub
Rcap-,1021,6,2011,,40702,,3.17,2300,tail nub
Rcap-,1022,6,2011,,40702,,2.65,2300,
Rcap-,1023,6,2011,,40702,,3.47,2300,small tail
Rcap-,1024,6,2011,,40702,,2.94,2300,small tail
Rcap-,1025,6,2011,,40702,,3.43,2300,small tail
Rcap-,1026,6,2011,,40702,,3.95,2300,small tail
Rcap-,1027,6,2011,,40702,,3.11,2300,
Rcap-,1028,7,2011,,40702,,2.95,2300,
Rcap-,1029,7,2011,,40702,,3.72,2300,small tail
Rcap-,1030,1,2011,,40703,,3.31,2300,
Rcap-,1031,1,2011,,40703,,4.01,2300,
Rcap-,1032,1,2011,,40703,,2.99,2300,
Rcap-,1033,2,2011,,40703,,2.57,2300,
Rcap-,1034,2,2011,,40703,,3.05,2300,
Rcap-,1035,2,2011,,40703,,3.1,2300,
Rcap-,1036,2,2011,,40703,,3.55,2300,tail nub
Rcap-,1037,3,2011,,40703,,3.61,2300,
Rcap-,1038,3,2011,,40703,,4.4,2300,
Rcap-,1039,4,2011,,40703,,3.87,2300,tail nub
Rcap-,1040,4,2011,,40703,,4.05,2300,tail nub
Rcap-,1041,4,2011,,40703,,4,2300,
Rcap-,1042,4,2011,,40703,,3.09,2300,
Rcap-,1043,4,2011,,40703,,3.36,2300,
Rcap-,1044,5,2011,,40703,,3.34,2300,tail nub
Rcap-,1045,5,2011,,40703,,3.88,2300,tail nub
Rcap-,1046,5,2011,,40703,,3.39,2300,
Rcap-,1047,5,2011,,40703,,4.1,2300,
Rcap-,1048,5,2011,,40703,,3.18,2300,tail nub
Rcap-,1049,6,2011,,40703,,3.36,2300,
Rcap-,1050,6,2011,,40703,,2.9,2300,tail nub
Rcap-,1051,6,2011,,40703,,3.11,2300,
Rcap-,1052,6,2011,,40703,,2.91,2300,small tail
Rcap-,1053,6,2011,,40703,,2.76,2300,
Rcap-,1054,6,2011,,40703,,3.51,2300,tail nub
Rcap-,1055,6,2011,,40703,,2.58,2300,
Rcap-,1056,7,2011,,40703,,3.46,2300,
Rcap-,1057,7,2011,,40703,,3.17,2300,tail nub
Rcap-,1058,7,2011,,40703,,3.95,2300,small tail
Rcap-,1059,7,2011,,40703,,3.74,2300,small tail
Rcap-,1060,1,2011,,40704,,4.6,2300,small tail
Rcap-,1061,1,2011,,40704,,3.78,2300,
Rcap-,1062,1,2011,,40704,,3.75,2300,tail nub
Rcap-,1063,1,2011,,40704,,4.24,2300,tail nub
Rcap-,1064,1,2011,,40704,,4.32,2300,tail nub
Rcap-,1065,2,2011,,40704,,3.01,2300,
Rcap-,1066,2,2011,,40704,,2.67,2300,small tail
Rcap-,1067,3,2011,,40704,,3.49,2300,small tail
Rcap-,1068,4,2011,,40704,,4.27,2300,small tail
Rcap-,1069,4,2011,,40705,,3.97,2300,small tail
Rcap-,1070,4,2011,,40706,,3.6,2300,
Rcap-,1071,5,2011,,40704,,3.38,2300,tail nub
Rcap-,1072,5,2011,,40704,,3.3,2300,
Rcap-,1073,5,2011,,40704,,3.63,2300,
Rcap-,1074,5,2011,,40704,,2.96,2300,
Rcap-,1075,5,2011,,40704,,4.21,2300,somewhat bloated or just fat
Rcap-,1076,6,2011,,40704,,2.46,2300,
Rcap-,1077,6,2011,,40704,,3.39,2300,
Rcap-,1078,6,2011,,40704,,2.87,2300,
Rcap-,1079,6,2011,,40704,,3.6,2300,
Rcap-,1080,7,2011,,40704,,3.65,2300,tail nub
Rcap-,1081,7,2011,,40704,,3.85,2300,tail nub
Rcap-,1082,7,2011,,40704,,3.66,2300,
Rcap-,1083,7,2011,,40704,,3.22,2300,tail nub
Rcap-,1084,7,2011,,40704,,3.18,2300,tail nub
Rcap-,1085,1,2011,,40705,,4.56,2300,tail nub
Rcap-,1086,1,2011,,40705,,3.99,2300,tail nub
Rcap-,1087,1,2011,,40705,,4.34,2300,tail nub
Rcap-,1088,2,2011,,40705,,4.15,2300,short tail
Rcap-,1089,2,2011,,40705,,3.38,2300,tail nub
Rcap-,1090,2,2011,,40705,,2.55,2300,tail nub
Rcap-,1091,2,2011,,40705,,3.47,2300,short tail
Rcap-,1092,2,2011,,40705,,3.58,2300,short tail
Rcap-,1093,2,2011,,40705,,2.45,2300,tail nub
Rcap-,1094,4,2011,,40705,,3.62,2300,tail nub
Rcap-,1095,5,2011,,40705,,3.91,2300,small tail
Rcap-,1096,6,2011,,40705,,3.83,2300,
Rcap-,1097,6,2011,,40705,,2.83,2300,tail nub
Rcap-,1098,6,2011,,40705,,3.47,2300,small tail
Rcap-,1099,6,2011,,40705,,2.59,2300,small tail
Rcap-,1100,6,2011,,40705,,3.95,2300,small tail
Rcap-,1101,6,2011,,40705,,3.29,2300,tail nub
Rcap-,1102,7,2011,,40705,,3.32,2300,tail nub
Rcap-,1103,7,2011,,40705,,3.3,2300,
Rcap-,1104,7,2011,,40705,,3.57,2300,
Rcap-,1105,2,2011,,40706,,2.99,2300,small tail
Rcap-,1106,2,2011,,40706,,4.12,2300,small tail
Rcap-,1107,2,2011,,40706,,3.01,2300,tail nub
Rcap-,1108,3,2011,,40706,,3.87,2300,small tail
Rcap-,1109,3,2011,,40706,,3.14,2300,
Rcap-,1110,3,2011,,40706,,4.52,2300,
Rcap-,1111,4,2011,,40706,,3.86,2300,
Rcap-,1112,4,2011,,40706,,3.56,2300,
Rcap-,1113,4,2011,,40706,,2.95,2300,
Rcap-,1114,4,2011,,40706,,3.31,2300,
Rcap-,1115,4,2011,,40706,,4.13,2300,
Rcap-,1116,4,2011,,40706,,3.6,2300,
Rcap-,1117,4,2011,,40706,,4.2,2300,small tail
Rcap-,1118,5,2011,,40706,,3.49,2300,small tail
Rcap-,1119,5,2011,,40706,,3.04,2300,tail nub
Rcap-,1120,5,2011,,40706,,3.58,2300,
Rcap-,1121,5,2011,,40706,,3.81,2300,
Rcap-,1122,5,2011,,40706,,3.42,2300,
Rcap-,1123,6,2011,,40706,,3.08,2300,small tail
Rcap-,1124,6,2011,,40706,,3.12,2300,tail nub
Rcap-,1125,6,2011,,40706,,2.99,2300,tail nub
Rcap-,1126,6,2011,,40706,,3.11,2300,
Rcap-,1127,6,2011,,40706,,2.75,2300,
Rcap-,1128,6,2011,,40706,,3.49,2300,
Rcap-,1129,6,2011,,40706,,3.07,2300,
Rcap-,1130,6,2011,,40706,,3.36,2300,
Rcap-,1131,7,2011,,40706,,3.17,2300,
Rcap-,1132,7,2011,,40706,,2.89,2300,
Rcap-,1133,7,2011,,40706,,3.12,2300,
Rcap-,1134,7,2011,,40706,,2.71,2300,
Rcap-,1135,7,2011,,40706,,3.24,2300,
Rcap-,1136,7,2011,,40706,,3.69,2300,tail nub
Rcap-,1137,7,2011,,40706,,3.45,2300,tail nub
Rcap-,1138,7,2011,,40706,,3.03,2300,tail nub
Rcap-,1139,1,2011,,40707,,4.11,2300,
Rcap-,1140,1,2011,,40707,,3.04,2300,
Rcap-,1141,3,2011,,40707,,3.97,2300,
Rcap-,1142,3,2011,,40707,,4.32,2300,
Rcap-,1143,4,2011,,40707,,3.43,2300,
Rcap-,1144,4,2011,,40707,,3.39,2300,
Rcap-,1145,4,2011,,40707,,3.7,2300,
Rcap-,1146,4,2011,,40707,,3.91,2300,
Rcap-,1147,4,2011,,40707,,3.7,2300,
Rcap-,1148,5,2011,,40707,,4.25,2300,
Rcap-,1149,5,2011,,40707,,4.27,2300,
Rcap-,1150,6,2011,,40707,,3.3,2300,
Rcap-,1151,6,2011,,40707,,3.49,2300,
Rcap-,1152,7,2011,,40707,,3.61,2300,small tail
Rcap-,1153,7,2011,,40707,,3.17,2300,tail nub
Rcap-,1154,7,2011,,40707,,3.71,2300,tail nub
Rcap-,1155,1,2011,,40708,,3.9,2300,
Rcap-,1156,1,2011,,40708,,3.63,2300,
Rcap-,1157,2,2011,,40708,,2.58,2300,
Rcap-,1158,2,2011,,40708,,2.8,2300,
Rcap-,1159,2,2011,,40708,,3.44,2300,
Rcap-,1160,2,2011,,40708,,3.43,2300,
Rcap-,1161,3,2011,,40708,,4.15,2300,
Rcap-,1162,3,2011,,40708,,4.05,2300,
Rcap-,1163,4,2011,,40708,,3.75,2300,
Rcap-,1164,4,2011,,40708,,4.31,2300,
Rcap-,1165,4,2011,,40708,,3.3,2300,
Rcap-,1166,5,2011,,40708,,3.57,2300,
Rcap-,1167,5,2011,,40708,,3.28,2300,
Rcap-,1168,5,2011,,40708,,3.75,2300,
Rcap-,1169,5,2011,,40708,,3.07,2300,
Rcap-,1170,6,2011,,40708,,2.53,2300,
Rcap-,1171,6,2011,,40708,,3.08,2300,
Rcap-,1172,6,2011,,40708,,2.73,2300,
Rcap-,1173,7,2011,,40708,,3.42,2300,
Rcap-,1174,7,2011,,40708,,3.22,2300,tail nub
Rcap-,1175,7,2011,,40708,,3.33,2300,tail nub
Rcap-,1176,1,2011,,40709,,4.49,2300,
Rcap-,1177,2,2011,,40709,,2.89,2300,small tail
Rcap-,1178,2,2011,,40709,,3.07,2300,
Rcap-,1179,2,2011,,40709,,3.67,2300,
Rcap-,1180,2,2011,,40709,,3.32,2300,
Rcap-,1181,3,2011,,40709,,3.89,2300,
Rcap-,1182,3,2011,,40709,,4.08,2300,
Rcap-,1183,4,2011,,40709,,4.68,2300,tail nub
Rcap-,1184,4,2011,,40709,,4.04,2300,tail nub
Rcap-,1185,5,2011,,40709,,3.47,2300,tail nub
Rcap-,1186,6,2011,,40709,,3.52,2300,tail nub
Rcap-,1187,6,2011,,40709,,3.49,2300,
Rcap-,1188,6,2011,,40709,,3.11,2300,
Rcap-,1189,6,2011,,40709,,2.8,2300,
Rcap-,1190,7,2011,,40709,,2.96,2300,
Rcap-,1191,7,2011,,40709,,2.91,2300,
Rcap-,1192,2,2011,,40710,,3.5,2300,tail nub
Rcap-,1193,4,2011,,40710,,4.41,2300,tail nub
Rcap-,1194,4,2011,,40710,,4.83,2300,tail nub
Rcap-,1195,4,2011,,40710,,3.68,2300,
Rcap-,1196,4,2011,,40710,,3.68,2300,
Rcap-,1197,5,2011,,40710,,3.81,2300,tail nub
Rcap-,1198,5,2011,,40710,,3.39,2300,tail nub
Rcap-,1199,5,2011,,40710,,3.47,2300,
Rcap-,1200,6,2011,,40710,,3.99,2300,
Rcap-,1201,6,2011,,40710,,3.66,2300,
Rcap-,1202,7,2011,,40710,,3.2,2300,tail nub
Rcap-,1203,7,2011,,40710,,3.22,2300,
Rcap-,1204,1,2011,,40711,,4.89,2300,tail nub
Rcap-,1205,1,2011,,40711,,2.85,2300,
Rcap-,1206,2,2011,,40711,,3.44,2300,
Rcap-,1207,4,2011,,40711,,4.9,2300,tail nub
Rcap-,1208,4,2011,,40711,,5.15,2300,
Rcap-,1209,4,2011,,40711,,4.59,2300,
Rcap-,1210,4,2011,,40711,,4.39,2300,
Rcap-,1211,5,2011,,40711,,3.98,2300,small tail
Rcap-,1212,5,2011,,40711,,3.26,2300,tail nub
Rcap-,1213,5,2011,,40711,,3.27,2300,
Rcap-,1214,5,2011,,40711,,3.38,2300,
Rcap-,1215,6,2011,,40711,,3.99,2300,small tail
Rcap-,1216,6,2011,,40711,,3.63,2300,small tail
Rcap-,1217,6,2011,,40711,,3.89,2300,small tail
Rcap-,1218,7,2011,,40711,,3.45,2300,small tail
Rcap-,1219,7,2011,,40711,,3.4,2300,small tail
Rcap-,1220,7,2011,,40711,,3.64,2300,tail nub
Rcap-,1221,7,2011,,40711,,2.79,2300,tail nub
Rcap-,1222,1,2011,,40712,,4.74,2300,
Rcap-,1223,2,2011,,40712,,3.07,2300,
Rcap-,1224,4,2011,,40712,,3.6,2300,
Rcap-,1225,4,2011,,40712,,4.11,2300,
Rcap-,1226,6,2011,,40712,,3.06,2300,
Rcap-,1227,6,2011,,40712,,3.24,2300,tail nub
Rcap-,1228,7,2011,,40712,,3.32,2300,
Rcap-,1229,7,2011,,40712,,3.37,2300,
Rcap-,1230,1,2011,,40713,,4.6,2300,
Rcap-,1231,2,2011,,40713,,3.09,2300,
Rcap-,1232,2,2011,,40713,,3.75,2300,
Rcap-,1233,2,2011,,40713,,3.51,2300,
Rcap-,1234,4,2011,,40713,,4.46,2300,
Rcap-,1235,4,2011,,40713,,4.37,2300,
Rcap-,1236,5,2011,,40713,,3.85,2300,
Rcap-,1237,5,2011,,40713,,4.25,2300,
Rcap-,1238,5,2011,,40713,,3.7,2300,
Rcap-,1239,5,2011,,40713,,3.7,2300,
Rcap-,1240,7,2011,,40713,,3.38,2300,
Rcap-,1241,7,2011,,40713,,3.63,2300,
Rcap-,1242,7,2011,,40713,,3.59,2300,
Rcap-,1243,7,2011,,40713,,2.66,2300,
Rcap-,1244,7,2011,,40713,,3.23,2300,
Rcap-,1245,7,2011,,40713,,2.83,2300,
Rcap-,1246,1,2011,,40715,,5.5,2300,
Rcap-,1247,1,2011,,40715,,5.04,2300,
Rcap-,1248,2,2011,,40715,,3.22,na,"found dead 6/23/2011, SCWDS"
Rcap-,1249,2,2011,,40715,,3.21,2300,
Rcap-,1250,2,2011,,40715,,3.17,2300,tail nub
Rcap-,1251,3,2011,,40715,,4.16,2300,
Rcap-,1252,3,2011,,40715,,3.67,2300,
Rcap-,1253,3,2011,,40715,,5.03,2300,
Rcap-,1254,3,2011,,40715,,9.71,na,"bloated one we noticed 6/17, giving to SCWDS"
Rcap-,1255,3,2011,,40715,,3.92,2300,
